,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
278,0.16822386,0.2057786,0.17936945,0.18290257,0.93519837,0.93478256,0.90242547,1.0145564
279,0.19754386,0.22894752,0.20287573,0.20091474,0.8847212,0.8530883,0.81038284,0.978488
280,0.1406486,0.22358656,0.2891035,0.24607015,0.88667923,0.68501407,0.7188746,0.82629806
281,0.24327528,0.19558072,0.28253746,0.25333118,1.0267993,1.0226444,1.0096567,0.96924305
282,0.26765442,0.18947577,0.2032876,0.24808395,0.8477116,0.7721348,0.7911786,0.8076207
283,0.16540325,0.14737618,0.26033568,0.26530093,1.0113068,1.142996,1.04044,0.92127305
284,0.39902747,0.22829568,0.2085886,0.2499876,0.9784961,1.0039396,0.9221081,0.91112864
285,0.16191077,0.19355273,0.19413543,0.20993984,0.9928958,0.9890228,0.9616418,1.0682119
286,0.28243804,0.35830235,0.28828478,0.31910372,1.1187264,0.88521063,0.93090713,0.9225157
287,0.19685054,0.2605338,0.23961735,0.25401878,0.95506585,0.8393828,0.8331726,0.83772016
288,0.19676065,0.14165306,0.13082695,0.18392354,0.695133,0.66439664,0.71094704,0.7101819
289,0.20921636,0.25415754,0.20211345,0.21629131,0.74110466,0.68270594,0.65921617,0.67864364
290,0.37355155,0.28176478,0.35365295,0.34248596,1.073364,1.1074803,1.0659686,1.2308358
291,0.3067814,0.1912911,0.28873593,0.25070196,0.96238077,0.8680408,0.93860936,0.86978614
292,0.18631148,0.24626803,0.18982744,0.1797657,0.7508204,0.74282646,0.7381243,0.73717284
293,0.18414664,0.23535836,0.16006303,0.20808327,0.7695267,0.7632304,0.76291394,0.80302894
294,0.3759706,0.38882303,0.34831345,0.31150252,0.8835703,0.87186146,0.8080433,0.92546546
295,0.22625732,0.15132785,0.2262476,0.21505286,0.8055613,0.8292533,0.81281286,0.7633297
296,0.27255785,0.25074053,0.21560478,0.2109819,0.7810103,0.79638475,0.7394683,0.8094166
297,0.32555282,0.20485115,0.22242582,0.1603862,0.6331434,0.64659315,0.70474315,0.6983548
298,0.2605852,0.22186595,0.22923386,0.28656548,0.8590738,0.8424547,0.8456899,0.8943266
299,0.15162969,0.23998189,0.19113457,0.22208166,0.71258307,0.73316723,0.6852838,0.82874316
300,0.20847905,0.26825464,0.27925694,0.24262166,0.75373334,0.7329157,0.715509,0.7357197
301,0.16928923,0.17721438,0.19126213,0.21481371,0.8297637,0.8245421,0.78866017,0.9487804
302,0.25001025,0.38434952,0.27362496,0.3058443,0.8066156,0.78706497,0.89436036,0.77182597
303,0.16808176,0.20126438,0.1597237,0.2041499,0.8097994,0.7637663,0.7536564,0.88725954
304,0.36289537,0.544585,0.3757155,0.28187233,1.3245107,1.3893367,1.2552688,1.3277111
305,0.15513813,0.1992867,0.22067958,0.20562434,0.72798043,0.7386852,0.6825079,0.7837346
306,0.34188163,0.27752137,0.31702912,0.2317704,0.8947327,0.7494462,0.7630812,0.8345288
307,0.35320437,0.2825228,0.21160126,0.26174986,0.8529438,0.86728114,0.92905384,0.94756526
308,0.20994174,0.31044605,0.25433388,0.31081045,1.5477368,1.0203747,0.8784262,0.9944735
309,0.2437334,0.27758878,0.24151182,0.22548139,0.80498946,0.80209476,0.8712147,0.8788965
310,0.31332493,0.3441288,0.34001327,0.33303165,1.0286881,0.94684076,0.98336154,1.0433486
311,0.39623415,0.303818,0.35364932,0.26314563,1.1026692,1.1276932,1.0275145,1.2187648
312,0.36153245,0.35039544,0.28696263,0.3687942,0.9219479,0.88952744,0.9014955,0.9075169
313,0.47359383,0.4627035,0.36819452,0.40864635,1.1612767,1.3559632,1.1906785,1.2216966
314,0.19701433,0.13823748,0.1483705,0.15741706,0.8930367,0.7007351,0.7442154,0.7340559
315,0.3198793,0.31313252,0.2722574,0.3476424,0.9471217,1.4914012,0.9002411,0.9524519
316,0.2762288,0.37213212,0.23138702,0.21618053,0.92683375,0.92184365,0.9020575,1.0132272
317,0.34857166,0.35329282,0.3019396,0.29563093,0.841018,0.87230587,0.8794292,0.83702755
318,0.39179683,0.39514124,0.31517076,0.38398117,0.82430804,0.94886005,0.8773987,1.0381812
319,0.31587344,0.28367907,0.28862047,0.27869385,1.024632,1.0183762,0.99093235,1.0769432
320,0.26709569,0.3746928,0.30310237,0.33344203,1.252338,0.8134225,0.8757752,0.86017025
321,0.24652612,0.27272904,0.2261095,0.26230466,0.92116326,0.9076787,0.93435377,1.0225655
322,0.48827124,0.41079527,0.27549613,0.38290405,1.142211,1.1603866,1.2526025,1.1112298
323,0.28141308,0.2804861,0.26675034,0.36092502,1.1415093,1.0677048,1.066044,1.0740813
324,0.29052055,0.21359515,0.2136553,0.20090413,0.81559694,0.7658797,0.78414637,0.85813475
325,0.24087894,0.20420754,0.28800333,0.20747167,0.8253191,0.8258829,0.9833383,0.8670142
326,0.2871946,0.30930972,0.3556533,0.3419997,0.9745819,0.86416954,0.93058133,0.9710966
327,0.38038468,0.4545473,0.3158648,0.28588223,0.94575655,0.90333873,0.98304456,1.0260373
328,0.47798318,0.45283198,0.34163588,0.3030625,1.0705776,1.1216612,1.1115948,1.1197908
329,0.3085612,0.34814253,0.2618561,0.2954856,0.92956084,0.9072109,0.89573216,0.97337115
330,0.49236494,0.48660263,0.43120012,0.5035588,1.1412781,1.1981194,1.0652939,1.127168
331,0.34648466,0.25898504,0.32377338,0.34360415,1.0441568,0.9509468,1.1111522,0.92514825
332,0.36873126,0.48315525,0.4668191,0.23318517,0.95666707,1.0043627,1.0497632,1.1142465
333,0.42625117,0.42419684,0.42271268,0.39234662,1.0147818,1.0726764,0.96200746,0.96058524
334,0.29622674,0.34776592,0.26734996,0.31012273,0.70294964,0.7845058,0.9081865,0.82388806
335,0.29025936,0.1997397,0.23615235,0.2672673,0.89520675,0.9371818,0.9667479,0.92798615
336,0.46066487,0.3133011,0.3721515,0.2831521,0.9489816,1.0075593,1.0528783,0.9923592
337,0.33840346,0.40557814,0.46501768,0.28891528,1.2954892,1.3755413,1.4587913,1.3923547
338,0.41348135,0.37211412,0.38984713,0.5030216,1.1305423,1.1534978,1.1084596,1.1802164
339,0.3105948,0.2751211,0.38475525,0.24074835,0.9900513,0.98103565,0.9332342,1.0022075
340,0.4117248,0.4469154,0.3923235,0.36847556,1.2494819,0.9909312,1.0809102,1.3997009
341,0.3298372,0.48432952,0.39980066,0.46331036,1.0057743,1.0304239,1.1191761,1.0458885
342,0.42478335,0.4281249,0.48251417,0.50343114,1.2913804,1.1373737,1.1532881,1.2155151
343,0.46988058,0.27608395,0.22469664,0.22919673,1.0346682,0.99120325,0.97158355,1.0767385
344,0.34108067,0.26704085,0.16032302,0.3297453,0.92595667,0.94915825,0.9347609,1.0046229
345,0.21878684,0.23971105,0.3427453,0.25474584,1.1752089,1.0394813,1.0922884,1.1865131
346,0.60623455,0.51869166,0.43233073,0.47544438,1.1524053,1.097087,1.2228888,1.5247597
347,0.31200373,0.24421477,0.19653237,0.2453798,1.0127386,0.9744279,0.9736526,1.0213522
348,0.4037869,0.6322663,0.5022048,0.57735634,1.2484761,1.2015122,0.9856436,1.0050974
349,0.2864387,0.312212,0.35470414,0.30112904,1.144176,1.0942492,1.0460312,1.1154841
350,0.31671888,0.40246344,0.35399756,0.4442502,1.0763168,1.166661,1.0810113,1.1038684
351,0.40033317,0.47988892,0.44080907,0.32687366,1.0082486,1.0711987,1.1182783,1.2094139
352,0.2704624,0.20239282,0.24958801,0.2542739,0.8731014,0.8909165,0.8617107,1.0481309
353,0.13208628,0.11384714,0.13978839,0.12282026,0.9165171,0.96445626,0.8950457,0.98503774
354,0.20084465,0.16666496,0.1523596,0.14526862,0.9853574,0.9821845,0.93835115,1.1190723
355,0.1557566,0.22839636,0.13676721,0.1801458,0.97912294,0.9305131,0.9334743,1.0591604
356,0.19076705,0.23161834,0.20394683,0.17687139,1.0686815,0.94627374,1.1237301,1.0675304
357,0.19657874,0.23269725,0.19048446,0.18182075,1.0672443,0.91778505,0.98722565,1.0588292
358,0.30515766,0.26841313,0.17944407,0.2760802,0.9629361,1.0583922,0.9770668,0.97218144
359,0.2091788,0.20602638,0.21833396,0.18175006,1.0812532,1.1590947,1.1060624,1.2162536
360,0.19828343,0.28361547,0.23769486,0.24493682,0.89800453,0.922676,0.9565371,0.7852778
361,0.23672622,0.2696873,0.20668343,0.25440782,1.2473674,1.2312707,1.2577198,1.2439128
362,0.1995644,0.22117682,0.23431808,0.2192336,0.94610864,0.9430146,0.92713654,1.0568317
363,0.14110744,0.22686005,0.17365873,0.2268416,0.9515042,0.9761547,1.01466,0.9599974
364,0.247904,0.26714838,0.2673881,0.2262965,1.0345691,1.1885941,1.1409373,1.1350447
365,0.20744443,0.22087693,0.21516514,0.21824431,0.9596013,1.0965068,0.9813641,1.0868832
366,0.20374799,0.17967677,0.25806212,0.23282796,0.9279805,0.9608932,0.9296481,0.96323323
367,0.21474338,0.12699962,0.1679346,0.22828215,1.0230138,0.9125965,0.9365972,0.9235109
368,0.14877355,0.14504099,0.13759208,0.14606655,0.85203874,0.8358485,0.84991914,0.8732749
369,0.15877402,0.1444323,0.20295352,0.16150534,0.93804795,0.9359541,0.93502563,0.8877008
370,0.24235547,0.26446772,0.23077863,0.22807533,0.89746857,1.0075518,0.9020994,0.9410601
371,0.11595869,0.15505964,0.13131434,0.10986769,0.8348971,0.8492922,0.90633774,0.856903
372,0.17417336,0.18567216,0.20670724,0.20274282,1.0511334,0.94136226,0.93781537,1.0277622
373,0.1880194,0.2560351,0.24368751,0.22073257,0.8200962,0.80210334,0.7958724,0.85007775
374,0.29329765,0.21554166,0.2329616,0.29022133,1.1468934,1.1658198,1.1514174,1.2028732
375,0.17845082,0.22639978,0.20032728,0.23370051,0.9290226,0.9412485,0.99187654,1.054189
376,0.22648358,0.21534252,0.16866994,0.1971106,1.086014,0.9668809,0.94402117,1.034232
377,0.19524622,0.17692459,0.11115432,0.19448256,0.8005527,0.79957527,0.80289704,0.8747998
378,0.19709468,0.20920074,0.24649468,0.23523617,0.9522163,0.8373738,0.8593664,1.0256652
379,0.2553239,0.21135509,0.27300668,0.20001137,0.9045672,0.8319939,0.8012732,0.9383178
380,0.26609027,0.31792867,0.25429237,0.18331242,0.94919515,0.8397046,0.7489695,0.87303966
381,0.14265406,0.13743746,0.1292069,0.16770267,0.7929176,0.81669503,0.8980841,0.91342443
382,0.30256915,0.27329552,0.29879475,0.35064685,1.0382304,0.99615216,0.99417084,1.1242905
383,0.87972134,-0.119675875,0.8042512,-0.10022104,0.6100774,0.34017995,0.77088994,1.2292693
